5.79,-1.7925,-1.1637,-1.3962,0.63062,-1.1463,2.135,0.037153,0.2678,0.65973,-1.418,-1.3473,-1.3983,0.94841,0.70559,0.52136,-0.33799,0.38858,-0.73158
5.795,-1.7923,-1.1624,-1.3929,0.62353,-1.1531,2.128,0.041896,0.27133,0.66233,-1.4197,-1.3453,-1.4019,0.94879,0.70581,0.51928,-0.33472,0.39389,-0.72815
5.8,-1.7921,-1.161,-1.3896,0.61642,-1.1598,2.1209,0.046641,0.27486,0.66493,-1.4214,-1.3433,-1.4056,0.94914,0.70601,0.51718,-0.33145,0.39919,-0.72471
5.805,-1.7918,-1.1596,-1.3862,0.60931,-1.1665,2.1139,0.051388,0.27839,0.66751,-1.423,-1.3413,-1.4092,0.94948,0.70621,0.51508,-0.32818,0.40448,-0.72126
5.81,-1.7916,-1.1582,-1.3829,0.60219,-1.1732,2.1069,0.056136,0.28192,0.67008,-1.4246,-1.3393,-1.4128,0.9498,0.70639,0.51296,-0.3249,0.40978,-0.7178
5.815,-1.7913,-1.1568,-1.3795,0.59507,-1.1799,2.0998,0.060886,0.28545,0.67264,-1.4263,-1.3372,-1.4163,0.9501,0.70656,0.51084,-0.32162,0.41507,-0.71434
5.82,-1.791,-1.1554,-1.3762,0.58793,-1.1866,2.0927,0.065637,0.28898,0.67518,-1.4279,-1.3351,-1.4199,0.95038,0.70672,0.5087,-0.31834,0.42035,-0.71086
5.825,-1.7906,-1.1539,-1.3728,0.58079,-1.1933,2.0856,0.07039,0.29252,0.67772,-1.4294,-1.333,-1.4235,0.95064,0.70686,0.50655,-0.31506,0.42564,-0.70738
5.83,-1.7903,-1.1524,-1.3694,0.57364,-1.1999,2.0785,0.075143,0.29605,0.68025,-1.431,-1.3309,-1.427,0.95088,0.70699,0.5044,-0.31178,0.43091,-0.70388
5.835,-1.7899,-1.1509,-1.366,0.56648,-1.2066,2.0713,0.079898,0.29959,0.68277,-1.4326,-1.3287,-1.4305,0.9511,0.70711,0.50223,-0.3085,0.43619,-0.70038
5.84,-1.7895,-1.1494,-1.3626,0.55931,-1.2132,2.0642,0.084654,0.30312,0.68527,-1.4341,-1.3265,-1.434,0.95129,0.70721,0.50005,-0.30521,0.44146,-0.69687
5.845,-1.789,-1.1479,-1.3591,0.55214,-1.2198,2.057,0.089411,0.30666,0.68777,-1.4356,-1.3243,-1.4375,0.95147,0.7073,0.49787,-0.30192,0.44673,-0.69335
5.85,-1.7886,-1.1464,-1.3557,0.54496,-1.2264,2.0498,0.094169,0.3102,0.69025,-1.4371,-1.322,-1.4409,0.95163,0.70738,0.49567,-0.29863,0.45199,-0.68982
5.855,-1.7881,-1.1448,-1.3522,0.53777,-1.233,2.0426,0.098927,0.31373,0.69272,-1.4386,-1.3198,-1.4444,0.95177,0.70745,0.49347,-0.29534,0.45725,-0.68628
5.86,-1.7876,-1.1432,-1.3487,0.53057,-1.2396,2.0353,0.10369,0.31727,0.69519,-1.4401,-1.3175,-1.4478,0.95189,0.7075,0.49125,-0.29204,0.4625,-0.68274
5.865,-1.787,-1.1416,-1.3453,0.52337,-1.2462,2.0281,0.10845,0.32081,0.69764,-1.4415,-1.3152,-1.4512,0.95198,0.70754,0.48903,-0.28875,0.46775,-0.67919
5.87,-1.7865,-1.14,-1.3418,0.51615,-1.2528,2.0208,0.11321,0.32435,0.70008,-1.443,-1.3128,-1.4546,0.95206,0.70757,0.48679,-0.28545,0.473,-0.67563
5.875,-1.7859,-1.1384,-1.3383,0.50894,-1.2594,2.0135,0.11797,0.32788,0.7025,-1.4444,-1.3104,-1.4579,0.95212,0.70758,0.48454,-0.28215,0.47824,-0.67206
5.88,-1.7853,-1.1368,-1.3347,0.50171,-1.2659,2.0062,0.12273,0.33142,0.70492,-1.4458,-1.308,-1.4613,0.95216,0.70758,0.48229,-0.27885,0.48348,-0.66848
5.885,-1.7847,-1.1351,-1.3312,0.49448,-1.2724,1.9989,0.12749,0.33496,0.70733,-1.4472,-1.3056,-1.4646,0.95217,0.70757,0.48003,-0.27555,0.48871,-0.66489
5.89,-1.784,-1.1334,-1.3277,0.48724,-1.279,1.9916,0.13225,0.3385,0.70972,-1.4485,-1.3031,-1.4679,0.95217,0.70754,0.47775,-0.27224,0.49393,-0.6613
5.895,-1.7834,-1.1317,-1.3241,0.47999,-1.2855,1.9843,0.13701,0.34203,0.71211,-1.4499,-1.3006,-1.4712,0.95215,0.70751,0.47547,-0.26894,0.49915,-0.6577
5.9,-1.7827,-1.13,-1.3206,0.47274,-1.292,1.9769,0.14177,0.34557,0.71448,-1.4512,-1.2981,-1.4745,0.9521,0.70745,0.47318,-0.26564,0.50437,-0.65409
5.905,-1.7819,-1.1282,-1.317,0.46548,-1.2984,1.9695,0.14653,0.34911,0.71684,-1.4525,-1.2956,-1.4778,0.95204,0.70739,0.47087,-0.26233,0.50958,-0.65047
5.91,-1.7812,-1.1265,-1.3134,0.45821,-1.3049,1.9621,0.15129,0.35265,0.71919,-1.4538,-1.293,-1.481,0.95196,0.70731,0.46856,-0.25902,0.51478,-0.64684
5.915,-1.7804,-1.1247,-1.3098,0.45094,-1.3114,1.9547,0.15605,0.35618,0.72152,-1.4551,-1.2905,-1.4842,0.95185,0.70722,0.46624,-0.25571,0.51998,-0.64321
5.92,-1.7796,-1.1229,-1.3062,0.44366,-1.3178,1.9473,0.16081,0.35972,0.72385,-1.4564,-1.2878,-1.4875,0.95173,0.70712,0.46391,-0.2524,0.52518,-0.63957
5.925,-1.7788,-1.1211,-1.3025,0.43638,-1.3243,1.9398,0.16557,0.36325,0.72616,-1.4577,-1.2852,-1.4906,0.95158,0.707,0.46157,-0.24909,0.53036,-0.63592
5.93,-1.778,-1.1193,-1.2989,0.42909,-1.3307,1.9324,0.17033,0.36679,0.72846,-1.4589,-1.2825,-1.4938,0.95142,0.70687,0.45922,-0.24578,0.53555,-0.63227
5.935,-1.7771,-1.1175,-1.2953,0.42179,-1.3371,1.9249,0.17508,0.37032,0.73075,-1.4601,-1.2798,-1.497,0.95123,0.70673,0.45686,-0.24247,0.54072,-0.62861
5.94,-1.7762,-1.1156,-1.2916,0.41449,-1.3435,1.9174,0.17984,0.37386,0.73303,-1.4613,-1.2771,-1.5001,0.95103,0.70657,0.4545,-0.23916,0.54589,-0.62494
5.945,-1.7753,-1.1137,-1.2879,0.40718,-1.3498,1.9099,0.18459,0.37739,0.7353,-1.4625,-1.2744,-1.5032,0.9508,0.7064,0.45212,-0.23584,0.55105,-0.62126
5.95,-1.7744,-1.1118,-1.2842,0.39986,-1.3562,1.9024,0.18935,0.38092,0.73755,-1.4637,-1.2716,-1.5063,0.95056,0.70622,0.44974,-0.23253,0.55621,-0.61757
5.955,-1.7734,-1.1099,-1.2806,0.39254,-1.3626,1.8948,0.1941,0.38445,0.7398,-1.4648,-1.2688,-1.5094,0.95029,0.70602,0.44734,-0.22921,0.56136,-0.61388
5.96,-1.7724,-1.108,-1.2768,0.38521,-1.3689,1.8873,0.19885,0.38798,0.74203,-1.466,-1.266,-1.5125,0.95001,0.70581,0.44494,-0.2259,0.5665,-0.61018
5.965,-1.7714,-1.106,-1.2731,0.37788,-1.3752,1.8797,0.2036,0.39151,0.74425,-1.4671,-1.2632,-1.5155,0.9497,0.70559,0.44253,-0.22258,0.57164,-0.60648
5.97,-1.7704,-1.1041,-1.2694,0.37054,-1.3815,1.8721,0.20835,0.39504,0.74645,-1.4682,-1.2603,-1.5185,0.94937,0.70536,0.44011,-0.21927,0.57677,-0.60277
5.975,-1.7694,-1.1021,-1.2657,0.3632,-1.3878,1.8645,0.21309,0.39856,0.74865,-1.4693,-1.2574,-1.5215,0.94903,0.70511,0.43768,-0.21595,0.58189,-0.59905
5.98,-1.7683,-1.1001,-1.2619,0.35585,-1.3941,1.8569,0.21784,0.40209,0.75083,-1.4704,-1.2545,-1.5245,0.94866,0.70485,0.43524,-0.21263,0.58701,-0.59532
5.985,-1.7672,-1.0981,-1.2582,0.34849,-1.4004,1.8493,0.22258,0.40561,0.753,-1.4714,-1.2515,-1.5275,0.94828,0.70457,0.43279,-0.20932,0.59212,-0.59159
5.99,-1.766,-1.096,-1.2544,0.34113,-1.4066,1.8416,0.22732,0.40913,0.75516,-1.4725,-1.2486,-1.5304,0.94787,0.70428,0.43034,-0.206,0.59722,-0.58785
5.995,-1.7649,-1.094,-1.2506,0.33377,-1.4129,1.834,0.23206,0.41265,0.7573,-1.4735,-1.2456,-1.5334,0.94744,0.70398,0.42787,-0.20268,0.60231,-0.58411
6,-1.7637,-1.0919,-1.2468,0.3264,-1.4191,1.8263,0.23679,0.41617,0.75944,-1.4745,-1.2425,-1.5363,0.94699,0.70367,0.4254,-0.19937,0.6074,-0.58035
6.005,-1.7625,-1.0898,-1.243,0.31902,-1.4253,1.8186,0.24153,0.41969,0.76156,-1.4755,-1.2395,-1.5392,0.94653,0.70334,0.42292,-0.19605,0.61248,-0.5766
6.01,-1.7613,-1.0877,-1.2392,0.31164,-1.4315,1.8109,0.24626,0.42321,0.76366,-1.4764,-1.2364,-1.542,0.94604,0.703,0.42043,-0.19273,0.61755,-0.57283
6.015,-1.7601,-1.0856,-1.2354,0.30426,-1.4376,1.8032,0.25099,0.42672,0.76576,-1.4774,-1.2333,-1.5449,0.94553,0.70265,0.41793,-0.18941,0.62261,-0.56906
6.02,-1.7588,-1.0834,-1.2315,0.29687,-1.4438,1.7954,0.25571,0.43023,0.76784,-1.4783,-1.2302,-1.5477,0.945,0.70228,0.41543,-0.1861,0.62767,-0.56528
6.025,-1.7575,-1.0813,-1.2277,0.28948,-1.4499,1.7877,0.26044,0.43374,0.76991,-1.4793,-1.227,-1.5505,0.94446,0.7019,0.41291,-0.18278,0.63272,-0.5615
6.03,-1.7562,-1.0791,-1.2238,0.28208,-1.4561,1.7799,0.26516,0.43725,0.77197,-1.4802,-1.2239,-1.5533,0.94389,0.7015,0.41039,-0.17947,0.63776,-0.55771
6.035,-1.7549,-1.0769,-1.22,0.27468,-1.4622,1.7722,0.26988,0.44076,0.77402,-1.481,-1.2206,-1.5561,0.9433,0.7011,0.40786,-0.17615,0.64279,-0.55392
6.04,-1.7535,-1.0747,-1.2161,0.26727,-1.4683,1.7644,0.27459,0.44426,0.77605,-1.4819,-1.2174,-1.5589,0.94269,0.70068,0.40532,-0.17283,0.64781,-0.55011
6.045,-1.7521,-1.0725,-1.2122,0.25986,-1.4744,1.7566,0.2793,0.44776,0.77807,-1.4828,-1.2142,-1.5616,0.94206,0.70024,0.40278,-0.16952,0.65283,-0.54631
6.05,-1.7507,-1.0702,-1.2083,0.25244,-1.4804,1.7488,0.28401,0.45126,0.78008,-1.4836,-1.2109,-1.5643,0.94142,0.6998,0.40022,-0.16621,0.65783,-0.5425
6.055,-1.7493,-1.0679,-1.2044,0.24502,-1.4865,1.7409,0.28872,0.45476,0.78207,-1.4844,-1.2076,-1.567,0.94075,0.69934,0.39766,-0.16289,0.66283,-0.53868
6.06,-1.7478,-1.0657,-1.2005,0.2376,-1.4925,1.7331,0.29342,0.45826,0.78406,-1.4852,-1.2043,-1.5697,0.94006,0.69886,0.39509,-0.15958,0.66782,-0.53485
6.065,-1.7463,-1.0634,-1.1966,0.23017,-1.4985,1.7252,0.29812,0.46175,0.78602,-1.486,-1.2009,-1.5724,0.93935,0.69838,0.39251,-0.15627,0.6728,-0.53102
6.07,-1.7448,-1.061,-1.1926,0.22274,-1.5045,1.7174,0.30281,0.46524,0.78798,-1.4868,-1.1975,-1.575,0.93862,0.69788,0.38992,-0.15296,0.67777,-0.52719
6.075,-1.7433,-1.0587,-1.1887,0.2153,-1.5105,1.7095,0.3075,0.46873,0.78992,-1.4876,-1.1941,-1.5777,0.93787,0.69737,0.38733,-0.14965,0.68273,-0.52335
6.08,-1.7418,-1.0564,-1.1847,0.20786,-1.5165,1.7016,0.31219,0.47221,0.79185,-1.4883,-1.1907,-1.5803,0.93711,0.69684,0.38473,-0.14634,0.68768,-0.51951
6.085,-1.7402,-1.054,-1.1808,0.20042,-1.5224,1.6937,0.31687,0.4757,0.79377,-1.489,-1.1873,-1.5829,0.93632,0.6963,0.38212,-0.14303,0.69262,-0.51565
6.09,-1.7386,-1.0516,-1.1768,0.19297,-1.5283,1.6858,0.32155,0.47918,0.79568,-1.4897,-1.1838,-1.5854,0.93551,0.69575,0.37951,-0.13972,0.69756,-0.5118
6.095,-1.737,-1.0492,-1.1728,0.18552,-1.5342,1.6778,0.32623,0.48266,0.79757,-1.4904,-1.1803,-1.588,0.93468,0.69518,0.37688,-0.13642,0.70248,-0.50794
6.1,-1.7353,-1.0468,-1.1688,0.17807,-1.5401,1.6699,0.3309,0.48613,0.79944,-1.4911,-1.1768,-1.5905,0.93383,0.6946,0.37425,-0.13311,0.7074,-0.50407
6.105,-1.7337,-1.0443,-1.1648,0.17061,-1.546,1.6619,0.33557,0.4896,0.80131,-1.4918,-1.1732,-1.593,0.93297,0.69401,0.37161,-0.12981,0.7123,-0.5002
6.11,-1.732,-1.0419,-1.1608,0.16315,-1.5519,1.654,0.34023,0.49307,0.80316,-1.4924,-1.1696,-1.5955,0.93208,0.69341,0.36897,-0.1265,0.71719,-0.49633
6.115,-1.7303,-1.0394,-1.1568,0.15568,-1.5577,1.646,0.34489,0.49654,0.805,-1.493,-1.166,-1.598,0.93117,0.69279,0.36631,-0.1232,0.72208,-0.49245
6.12,-1.7285,-1.0369,-1.1528,0.14822,-1.5635,1.638,0.34954,0.5,0.80682,-1.4936,-1.1624,-1.6004,0.93024,0.69216,0.36365,-0.1199,0.72695,-0.48856
6.125,-1.7268,-1.0344,-1.1487,0.14075,-1.5693,1.63,0.35419,0.50346,0.80864,-1.4942,-1.1588,-1.6029,0.92929,0.69151,0.36098,-0.1166,0.73182,-0.48467
6.13,-1.725,-1.0319,-1.1447,0.13328,-1.5751,1.6219,0.35884,0.50691,0.81043,-1.4948,-1.1551,-1.6053,0.92833,0.69085,0.35831,-0.11331,0.73667,-0.48078
6.135,-1.7232,-1.0293,-1.1406,0.1258,-1.5809,1.6139,0.36347,0.51037,0.81222,-1.4954,-1.1514,-1.6077,0.92734,0.69018,0.35563,-0.11001,0.74152,-0.47688
6.14,-1.7214,-1.0268,-1.1366,0.11832,-1.5866,1.6059,0.36811,0.51381,0.81399,-1.4959,-1.1477,-1.61,0.92633,0.6895,0.35294,-0.10672,0.74635,-0.47298
6.145,-1.7195,-1.0242,-1.1325,0.11084,-1.5923,1.5978,0.37274,0.51726,0.81575,-1.4964,-1.1439,-1.6124,0.92531,0.6888,0.35024,-0.10342,0.75117,-0.46907
6.15,-1.7176,-1.0216,-1.1284,0.10336,-1.5981,1.5897,0.37736,0.5207,0.81749,-1.4969,-1.1402,-1.6147,0.92426,0.68809,0.34754,-0.10013,0.75598,-0.46516
6.155,-1.7157,-1.019,-1.1243,0.095872,-1.6038,1.5817,0.38198,0.52414,0.81922,-1.4974,-1.1364,-1.6171,0.92319,0.68736,0.34483,-0.096845,0.76079,-0.46124
6.16,-1.7138,-1.0164,-1.1202,0.088383,-1.6094,1.5736,0.38659,0.52758,0.82094,-1.4979,-1.1326,-1.6193,0.92211,0.68662,0.34211,-0.093558,0.76558,-0.45732
6.165,-1.7119,-1.0137,-1.1161,0.080893,-1.6151,1.5655,0.3912,0.53101,0.82264,-1.4984,-1.1287,-1.6216,0.921,0.68587,0.33939,-0.090273,0.77035,-0.4534
6.17,-1.7099,-1.011,-1.112,0.0734,-1.6207,1.5574,0.3958,0.53443,0.82433,-1.4988,-1.1249,-1.6239,0.91988,0.68511,0.33666,-0.08699,0.77512,-0.44947
6.175,-1.7079,-1.0084,-1.1079,0.065905,-1.6263,1.5492,0.4004,0.53786,0.82601,-1.4992,-1.121,-1.6261,0.91873,0.68433,0.33393,-0.083708,0.77988,-0.44554
6.18,-1.7059,-1.0057,-1.1037,0.058408,-1.6319,1.5411,0.40499,0.54128,0.82767,-1.4996,-1.1171,-1.6283,0.91757,0.68354,0.33118,-0.080429,0.78463,-0.4416
6.185,-1.7039,-1.003,-1.0996,0.050908,-1.6375,1.533,0.40958,0.54469,0.82932,-1.5,-1.1131,-1.6305,0.91638,0.68274,0.32843,-0.077152,0.78936,-0.43766
6.19,-1.7018,-1.0002,-1.0954,0.043407,-1.6431,1.5248,0.41415,0.54811,0.83096,-1.5004,-1.1092,-1.6327,0.91518,0.68192,0.32568,-0.073877,0.79408,-0.43372
6.195,-1.6997,-0.99747,-1.0913,0.035904,-1.6486,1.5166,0.41873,0.55151,0.83258,-1.5008,-1.1052,-1.6349,0.91396,0.68109,0.32292,-0.070605,0.79879,-0.42977
6.2,-1.6976,-0.9947,-1.0871,0.0284,-1.6541,1.5084,0.42329,0.55492,0.83419,-1.5011,-1.1012,-1.637,0.91271,0.68025,0.32015,-0.067335,0.80349,-0.42582
6.205,-1.6955,-0.99192,-1.0829,0.020893,-1.6596,1.5003,0.42785,0.55832,0.83578,-1.5014,-1.0972,-1.6391,0.91145,0.67939,0.31737,-0.064067,0.80818,-0.42187
6.21,-1.6933,-0.98912,-1.0787,0.013385,-1.6651,1.4921,0.43241,0.56171,0.83736,-1.5018,-1.0931,-1.6412,0.91017,0.67853,0.31459,-0.060801,0.81285,-0.41791
6.215,-1.6912,-0.9863,-1.0746,0.0058757,-1.6705,1.4838,0.43696,0.5651,0.83893,-1.5021,-1.089,-1.6433,0.90887,0.67764,0.31181,-0.057538,0.81752,-0.41395
6.22,-1.689,-0.98347,-1.0704,-0.0016353,-1.676,1.4756,0.4415,0.56849,0.84048,-1.5023,-1.0849,-1.6454,0.90755,0.67675,0.30901,-0.054277,0.82217,-0.40998
6.225,-1.6867,-0.98062,-1.0662,-0.0091476,-1.6814,1.4674,0.44603,0.57187,0.84202,-1.5026,-1.0808,-1.6474,0.90621,0.67584,0.30621,-0.051019,0.82681,-0.40602
6.23,-1.6845,-0.97775,-1.0619,-0.016661,-1.6868,1.4591,0.45056,0.57524,0.84354,-1.5028,-1.0767,-1.6494,0.90485,0.67492,0.30341,-0.047764,0.83143,-0.40205
6.235,-1.6822,-0.97487,-1.0577,-0.024176,-1.6921,1.4509,0.45508,0.57862,0.84505,-1.5031,-1.0725,-1.6514,0.90347,0.67398,0.3006,-0.044511,0.83605,-0.39807
6.24,-1.6799,-0.97196,-1.0535,-0.031692,-1.6975,1.4426,0.45959,0.58198,0.84655,-1.5033,-1.0683,-1.6534,0.90207,0.67303,0.29778,-0.041261,0.84065,-0.3941
6.245,-1.6776,-0.96905,-1.0493,-0.039209,-1.7028,1.4344,0.4641,0.58535,0.84803,-1.5035,-1.0641,-1.6554,0.90066,0.67207,0.29496,-0.038013,0.84524,-0.39012
6.25,-1.6753,-0.96611,-1.045,-0.046727,-1.7081,1.4261,0.4686,0.58871,0.8495,-1.5037,-1.0598,-1.6573,0.89922,0.6711,0.29213,-0.034769,0.84981,-0.38614
6.255,-1.673,-0.96316,-1.0408,-0.054245,-1.7134,1.4178,0.47309,0.59206,0.85095,-1.5038,-1.0556,-1.6592,0.89776,0.67011,0.2893,-0.031527,0.85438,-0.38215
6.26,-1.6706,-0.96019,-1.0365,-0.061765,-1.7187,1.4095,0.47758,0.59541,0.85239,-1.504,-1.0513,-1.6611,0.89629,0.66911,0.28646,-0.028289,0.85893,-0.37817
6.265,-1.6682,-0.95721,-1.0322,-0.069285,-1.7239,1.4012,0.48206,0.59875,0.85381,-1.5041,-1.047,-1.663,0.89479,0.6681,0.28361,-0.025053,0.86347,-0.37418
6.27,-1.6658,-0.9542,-1.028,-0.076806,-1.7292,1.3929,0.48653,0.60209,0.85523,-1.5042,-1.0427,-1.6649,0.89328,0.66707,0.28076,-0.021821,0.86799,-0.37018
6.275,-1.6633,-0.95118,-1.0237,-0.084328,-1.7344,1.3845,0.49099,0.60542,0.85662,-1.5043,-1.0383,-1.6667,0.89175,0.66603,0.27791,-0.018591,0.8725,-0.36619
6.28,-1.6608,-0.94815,-1.0194,-0.091849,-1.7395,1.3762,0.49544,0.60875,0.858,-1.5044,-1.0339,-1.6685,0.8902,0.66498,0.27505,-0.015365,0.877,-0.36219
6.285,-1.6584,-0.9451,-1.0151,-0.099372,-1.7447,1.3678,0.49989,0.61207,0.85937,-1.5045,-1.0295,-1.6703,0.88863,0.66392,0.27218,-0.012142,0.88148,-0.35819
6.29,-1.6558,-0.94203,-1.0108,-0.10689,-1.7498,1.3595,0.50433,0.61539,0.86073,-1.5045,-1.0251,-1.6721,0.88704,0.66284,0.26931,-0.008922,0.88595,-0.35419
6.295,-1.6533,-0.93894,-1.0065,-0.11442,-1.755,1.3511,0.50876,0.6187,0.86207,-1.5046,-1.0207,-1.6739,0.88543,0.66175,0.26643,-0.0057055,0.89041,-0.35019
6.3,-1.6508,-0.93584,-1.0022,-0.12194,-1.76,1.3427,0.51318,0.622,0.86339,-1.5046,-1.0162,-1.6756,0.8838,0.66064,0.26355,-0.0024925,0.89485,-0.34618
6.305,-1.6482,-0.93272,-0.99786,-0.12946,-1.7651,1.3344,0.5176,0.6253,0.8647,-1.5046,-1.0117,-1.6773,0.88216,0.65952,0.26066,0.0007172,0.89928,-0.34217
6.31,-1.6456,-0.92959,-0.99353,-0.13699,-1.7702,1.326,0.52201,0.6286,0.866,-1.5046,-1.0072,-1.679,0.88049,0.65839,0.25777,0.0039234,0.90369,-0.33816
6.315,-1.643,-0.92644,-0.9892,-0.14451,-1.7752,1.3176,0.5264,0.63189,0.86728,-1.5046,-1.0027,-1.6807,0.87881,0.65725,0.25487,0.007126,0.9081,-0.33415
6.32,-1.6403,-0.92327,-0.98486,-0.15203,-1.7802,1.3092,0.53079,0.63517,0.86855,-1.5045,-0.99815,-1.6824,0.8771,0.6561,0.25197,0.010325,0.91248,-0.33014
6.325,-1.6377,-0.92009,-0.98051,-0.15955,-1.7852,1.3007,0.53517,0.63845,0.8698,-1.5045,-0.99357,-1.684,0.87538,0.65493,0.24906,0.01352,0.91686,-0.32612
6.33,-1.635,-0.91688,-0.97616,-0.16708,-1.7901,1.2923,0.53955,0.64172,0.87104,-1.5044,-0.98898,-1.6856,0.87364,0.65374,0.24615,0.016712,0.92121,-0.32211
6.335,-1.6323,-0.91367,-0.9718,-0.1746,-1.7951,1.2839,0.54391,0.64499,0.87226,-1.5043,-0.98436,-1.6872,0.87188,0.65255,0.24324,0.0199,0.92556,-0.31809
6.34,-1.6295,-0.91044,-0.96744,-0.18212,-1.8,1.2755,0.54827,0.64825,0.87347,-1.5042,-0.97972,-1.6888,0.87011,0.65134,0.24031,0.023084,0.92989,-0.31407
6.345,-1.6268,-0.90719,-0.96307,-0.18964,-1.8049,1.267,0.55261,0.6515,0.87466,-1.5041,-0.97506,-1.6904,0.86831,0.65012,0.23739,0.026264,0.9342,-0.31005
6.35,-1.624,-0.90392,-0.95869,-0.19716,-1.8097,1.2585,0.55695,0.65475,0.87584,-1.5039,-0.97038,-1.6919,0.86649,0.64889,0.23446,0.029441,0.9385,-0.30603
6.355,-1.6212,-0.90064,-0.95431,-0.20468,-1.8146,1.2501,0.56128,0.65799,0.87701,-1.5038,-0.96568,-1.6934,0.86466,0.64764,0.23152,0.032613,0.94279,-0.302
6.36,-1.6184,-0.89734,-0.94992,-0.2122,-1.8194,1.2416,0.5656,0.66122,0.87816,-1.5036,-0.96095,-1.6949,0.86281,0.64638,0.22859,0.035781,0.94706,-0.29798
6.365,-1.6155,-0.89403,-0.94553,-0.21971,-1.8242,1.2331,0.56991,0.66445,0.87929,-1.5034,-0.95621,-1.6964,0.86094,0.64511,0.22564,0.038946,0.95131,-0.29395
6.37,-1.6127,-0.8907,-0.94113,-0.22723,-1.8289,1.2247,0.57421,0.66768,0.88041,-1.5032,-0.95144,-1.6979,0.85905,0.64383,0.2227,0.042106,0.95555,-0.28993
6.375,-1.6098,-0.88735,-0.93672,-0.23475,-1.8337,1.2162,0.5785,0.67089,0.88152,-1.503,-0.94665,-1.6993,0.85714,0.64253,0.21974,0.045262,0.95978,-0.2859
6.38,-1.6069,-0.88399,-0.93231,-0.24226,-1.8384,1.2077,0.58278,0.6741,0.88261,-1.5028,-0.94184,-1.7007,0.85522,0.64122,0.21679,0.048413,0.96398,-0.28187
6.385,-1.604,-0.88061,-0.9279,-0.24977,-1.8431,1.1991,0.58705,0.6773,0.88369,-1.5025,-0.93701,-1.7021,0.85327,0.6399,0.21383,0.051561,0.96818,-0.27784
6.39,-1.601,-0.87721,-0.92348,-0.25729,-1.8478,1.1906,0.59131,0.6805,0.88475,-1.5022,-0.93216,-1.7035,0.85131,0.63856,0.21086,0.054704,0.97236,-0.27381
6.395,-1.5981,-0.8738,-0.91905,-0.2648,-1.8524,1.1821,0.59556,0.68369,0.8858,-1.502,-0.92729,-1.7049,0.84933,0.63722,0.2079,0.057843,0.97652,-0.26978
6.4,-1.5951,-0.87038,-0.91462,-0.27231,-1.8571,1.1736,0.5998,0.68687,0.88683,-1.5017,-0.92239,-1.7062,0.84733,0.63585,0.20493,0.060977,0.98067,-0.26575
6.405,-1.5921,-0.86693,-0.91018,-0.27981,-1.8617,1.1651,0.60403,0.69005,0.88785,-1.5013,-0.91748,-1.7075,0.84532,0.63448,0.20195,0.064107,0.9848,-0.26171
6.41,-1.589,-0.86348,-0.90574,-0.28732,-1.8662,1.1565,0.60826,0.69322,0.88885,-1.501,-0.91255,-1.7088,0.84328,0.6331,0.19897,0.067232,0.98891,-0.25768
6.415,-1.586,-0.86,-0.90129,-0.29482,-1.8708,1.148,0.61247,0.69638,0.88984,-1.5007,-0.90759,-1.7101,0.84123,0.6317,0.19599,0.070353,0.99301,-0.25365
6.42,-1.5829,-0.85651,-0.89684,-0.30233,-1.8753,1.1394,0.61667,0.69953,0.89081,-1.5003,-0.90262,-1.7114,0.83916,0.63029,0.193,0.073469,0.9971,-0.24962
6.425,-1.5798,-0.85301,-0.89239,-0.30983,-1.8798,1.1309,0.62086,0.70268,0.89177,-1.4999,-0.89762,-1.7126,0.83707,0.62886,0.19001,0.07658,1.0012,-0.24558
6.43,-1.5767,-0.84949,-0.88792,-0.31733,-1.8843,1.1223,0.62504,0.70582,0.89271,-1.4995,-0.8926,-1.7138,0.83496,0.62743,0.18702,0.079687,1.0052,-0.24155
6.435,-1.5736,-0.84595,-0.88346,-0.32482,-1.8887,1.1137,0.62921,0.70896,0.89364,-1.4991,-0.88757,-1.715,0.83284,0.62598,0.18402,0.082789,1.0093,-0.23752
6.44,-1.5704,-0.8424,-0.87899,-0.33232,-1.8932,1.1051,0.63337,0.71208,0.89455,-1.4987,-0.88251,-1.7162,0.8307,0.62451,0.18102,0.085886,1.0133,-0.23348
6.445,-1.5672,-0.83883,-0.87451,-0.33981,-1.8976,1.0965,0.63752,0.7152,0.89545,-1.4983,-0.87744,-1.7174,0.82854,0.62304,0.17802,0.088978,1.0173,-0.22945
6.45,-1.564,-0.83524,-0.87003,-0.3473,-1.9019,1.088,0.64165,0.71831,0.89633,-1.4978,-0.87234,-1.7185,0.82636,0.62155,0.17501,0.092065,1.0213,-0.22542
6.455,-1.5608,-0.83164,-0.86555,-0.35479,-1.9063,1.0794,0.64578,0.72142,0.8972,-1.4974,-0.86722,-1.7196,0.82417,0.62006,0.172,0.095147,1.0252,-0.22138
6.46,-1.5576,-0.82803,-0.86106,-0.36227,-1.9106,1.0708,0.64989,0.72451,0.89805,-1.4969,-0.86209,-1.7207,0.82195,0.61854,0.16899,0.098224,1.0292,-0.21735
6.465,-1.5543,-0.8244,-0.85657,-0.36976,-1.9149,1.0622,0.654,0.7276,0.89889,-1.4964,-0.85693,-1.7218,0.81972,0.61702,0.16597,0.1013,1.0331,-0.21332
